taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey
5243258	Lycoperdon perlatum Pers.	5243258	Lycoperdon perlatum Pers.	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Agaricaceae	4170	Lycoperdon	9367003	Lycoperdon perlatum	5243258
5290081	Alopecurus pratensis L.	5290081	Alopecurus pratensis L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Alopecurus	2705236	Alopecurus pratensis	5290081
8257857	Salix elaeagnos subsp. angustifolia (Cariot) Rech.fil.	8257857	Salix elaeagnos subsp. angustifolia (Cariot) Rech.fil.	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Salix	3039576	Salix elaeagnos	5582947
3066367	Euphorbia helioscopia L.	3066367	Euphorbia helioscopia L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	3063749	Euphorbia helioscopia	3066367
2684191	Taxodium distichum Rich.	2684191	Taxodium distichum Rich.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Cupressaceae	8144	Taxodium	2684190	Taxodium distichum	2684191
5218465	Pipistrellus pipistrellus (Schreber, 1774)	5218465	Pipistrellus pipistrellus (Schreber, 1774)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Pipistrellus	2432218	Pipistrellus pipistrellus	5218465
5289744	Phalaris canariensis L.	5289744	Phalaris canariensis L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Phalaris	2703277	Phalaris canariensis	5289744
7162908	Convolvulus tricolor L.	7162908	Convolvulus tricolor L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Convolvulus	2928386	Convolvulus tricolor	7162908
1047936	Agelastica alni (Linnaeus, 1758)	1047936	Agelastica alni (Linnaeus, 1758)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Agelastica	1047935	Agelastica alni	1047936
3029817	Fragaria vesca L.	3029817	Fragaria vesca L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Fragaria	3029779	Fragaria vesca	3029817
8591421	Potentilla indica (Andrews) T.Wolf	8591421	Potentilla indica (Andrews) T.Wolf	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla indica	8591421
2704265	Poa compressa L.	2704265	Poa compressa L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Poa	2704173	Poa compressa	2704265
3083836	Chenopodium ambrosioides L.	5568446	Dysphania ambrosioides (L.) Mosyakin & Clemants	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Dysphania	3083582	Dysphania ambrosioides	5568446
5275149	Dryopteris carthusiana (Vill.) H.P.Fuchs	5275149	Dryopteris carthusiana (Vill.) H.P.Fuchs	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Dryopteris	2651126	Dryopteris carthusiana	5275149
2975328	Vicia hirsuta (L.) Gray	2975328	Vicia hirsuta (L.) Gray	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia hirsuta	2975328
3152373	Malva neglecta Wallr	3152373	Malva neglecta Wallr	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Malva	3152364	Malva neglecta	3152373
6109611	Amaranthus caudatus L.	6109611	Amaranthus caudatus L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Amaranthus	3085074	Amaranthus caudatus	6109611
7965498	Eriophyes inangulis Nalepa, 1919	7965498	Eriophyes inangulis Nalepa, 1919	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Prostigmata	372	Eriophyidae	2816	Eriophyes	8065276	Eriophyes inangulis	7965498
2426661	Pelophylax ridibundus (Pallas, 1771)	2426661	Pelophylax ridibundus (Pallas, 1771)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Ranidae	6746	Pelophylax	2426629	Pelophylax ridibundus	2426661
3171669	Chaenorhinum minus Lange	3171669	Chaenorhinum minus Lange	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Chaenorhinum	3171668	Chaenorhinum minus	3171669
7444343	Sarcoscypha coccinea (Gray) Boud., 1885	7444343	Sarcoscypha coccinea (Gray) Boud., 1885	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Pezizomycetes	316	Pezizales	1057	Sarcoscyphaceae	8400	Sarcoscypha	2581823	Sarcoscypha coccinea	7444343
9378152	Claviceps purpurea (Fr.) Tul.	9378152	Claviceps purpurea (Fr.) Tul.	2	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Sordariomycetes	320	Hypocreales	1290	Clavicipitaceae	8417	Claviceps	2562525	Claviceps purpurea	9378152
1309630	Callirhytis erythrocephala (Giraud, 1859)	1309630	Callirhytis erythrocephala (Giraud, 1859)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Callirhytis	1309629	Callirhytis erythrocephala	1309630
4299368	Vanessa cardui (Linnaeus, 1758)	4299368	Vanessa cardui (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Vanessa	1898261	Vanessa cardui	4299368
1341976	Apis mellifera Linnaeus, 1758	1341976	Apis mellifera Linnaeus, 1758	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Apis	7799978	Apis mellifera	1341976
2474377	Fulica atra Linnaeus, 1758	2474377	Fulica atra Linnaeus, 1758	1213	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Fulica	2474376	Fulica atra	2474377
5372933	Salix viminalis L.	5372933	Salix viminalis L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Salix	3039576	Salix viminalis	5372933
6284337	Porcellio scaber Latreille, 1804	6284337	Porcellio scaber Latreille, 1804	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Isopoda	643	Porcellionidae	8899	Porcellio	2204240	Porcellio scaber	6284337
6391461	Fallopia convolvulus (L.) Á.Löve	6391461	Fallopia convolvulus (L.) Á.Löve	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Fallopia	2889418	Fallopia convolvulus	6391461
7309327	Mentha aquatica var. aquatica	7309327	Mentha aquatica var. aquatica	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Mentha	2927173	Mentha aquatica	2927208
8377689	Primula veris L.	8377689	Primula veris L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Primula	8026112	Primula veris	8377689
1309692	Neuroterus quercusbaccarum (Linnaeus, 1758)	1309692	Neuroterus quercusbaccarum (Linnaeus, 1758)	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Neuroterus	1309690	Neuroterus quercusbaccarum	1309692
2685383	Abies balsamea Mill.	2685383	Abies balsamea Mill.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Abies	2684876	Abies balsamea	2685383
2888980	Rumex maritimus L.	2888980	Rumex maritimus L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942	Rumex maritimus	2888980
3001956	Agrimonia eupatoria L.	3001956	Agrimonia eupatoria L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Agrimonia	3001953	Agrimonia eupatoria	3001956
4448343	Oiceoptoma thoracicum (Linnaeus, 1758)	4448343	Oiceoptoma thoracicum (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Silphidae	4762	Oiceoptoma	4448340	Oiceoptoma thoracicum	4448343
4496917	Cynips longiventris Hartig, 1840	4496917	Cynips longiventris Hartig, 1840	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Cynips	1309669	Cynips longiventris	4496917
2926683	Lamium album L.	2926683	Lamium album L.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Lamium	2926678	Lamium album	2926683
3189866	Acer negundo L.	3189866	Acer negundo L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer negundo	3189866
5330664	Arum italicum subsp. neglectum (F.Towns.) Prime	5330664	Arum italicum subsp. neglectum (F.Towns.) Prime	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Arum	2869757	Arum italicum	5330661
5361865	Ulmus minor Mill.	5361865	Ulmus minor Mill.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Ulmaceae	2382	Ulmus	2984510	Ulmus minor	5361865
7526486	Chrysosplenium oppositifolium L.	7526486	Chrysosplenium oppositifolium L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Saxifragaceae	2402	Chrysosplenium	3032632	Chrysosplenium oppositifolium	7526486
7874883	Veronica chamaedrys L.	7874883	Veronica chamaedrys L.	21	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Veronica	3172047	Veronica chamaedrys	7874883
9751099	Cairina moschata (Linnaeus, 1758)	9751099	Cairina moschata (Linnaeus, 1758)	30	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Cairina	2498282	Cairina moschata	9751099
8030923	Quercus rubra Rugel ex A.DC.	8030923	Quercus rubra Rugel ex A.DC.	1	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus rubra	8030923
2888464	Papaver dubium L.	2888464	Papaver dubium L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Papaveraceae	2422	Papaver	2888431	Papaver dubium	2888464
2891677	Oxalis dillenii Jacq.	2891677	Oxalis dillenii Jacq.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Oxalidaceae	6697	Oxalis	2891642	Oxalis dillenii	2891677
3085191	Celosia argentea L.	3085191	Celosia argentea L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Celosia	3085190	Celosia argentea	3085191
3107855	Senecio viscosus L.	3107855	Senecio viscosus L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Senecio	9802230	Senecio viscosus	3107855
5289919	Polypogon viridis (Gouan) Breistr.	5289919	Polypogon viridis (Gouan) Breistr.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Polypogon	2704396	Polypogon viridis	5289919
5304283	Hyacinthoides non-scripta (L.) Chouard ex W.Rothmaler	5304283	Hyacinthoides non-scripta (L.) Chouard ex W.Rothmaler	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Hyacinthoides	5304256	Hyacinthoides non-scripta	5304283
5352251	Robinia pseudoacacia L.	5352251	Robinia pseudoacacia L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Robinia	2952066	Robinia pseudoacacia	5352251
2495696	Streptopelia decaocto (Frivaldszky, 1838)	2495696	Streptopelia decaocto (Frivaldszky, 1838)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Streptopelia	2495657	Streptopelia decaocto	2495696
5153488	Trioza albiventris Foerster, 1848	2014676	Bactericera albiventris (Foerster, 1848)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Triozidae	7631	Bactericera	2014656	Bactericera albiventris	2014676
5284517	Taxus baccata L.	5284517	Taxus baccata L.	26	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Taxaceae	4863	Taxus	2684902	Taxus baccata	5284517
7860119	Colchicum bivonae Willk. & Lange	7860119	Colchicum bivonae Willk. & Lange	1	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Colchicaceae	7697	Colchicum	2739608	Colchicum bivonae	7860119
8212918	Ranunculus auricomus L. & W.Koch	8212918	Ranunculus auricomus L. & W.Koch	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Ranunculus	3033294	Ranunculus auricomus	8212918
2513275	Melampsora Castagne	2513275	Melampsora Castagne	1	GENUS	ACCEPTED	Fungi	5	Basidiomycota	34	Pucciniomycetes	270	Pucciniales	1126	Melampsoraceae	3253	Melampsora	2513275		
2722833	Carex acuta L.	2722833	Carex acuta L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex acuta	2722833
6303586	Arctium minus var. minus	5393103	Arctium minus Bernh.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Arctium	8106066	Arctium minus	5393103
8078708	Sicus ferrugineus (Linnaeus, 1761)	8078708	Sicus ferrugineus (Linnaeus, 1761)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Conopidae	7298	Sicus	5980404	Sicus ferrugineus	8078708
2875910	Carpinus laxiflora (Siebold & Zucc.) Blume	2875910	Carpinus laxiflora (Siebold & Zucc.) Blume	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Betulaceae	4688	Carpinus	2875770	Carpinus laxiflora	2875910
2932737	Solanum dulcamara L.	2932737	Solanum dulcamara L.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum dulcamara	2932737
5228199	Gallinula chloropus (Linnaeus, 1758)	5228199	Gallinula chloropus (Linnaeus, 1758)	159	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Gallinula	7918617	Gallinula chloropus	5228199
9224320	Dactylis polygama Horv.	4932232	Dactylis glomerata subsp. lobata (Drejer) H.Lindb.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Dactylis	2705307	Dactylis glomerata	2705308
2926684	Lamium maculatum L.	2926684	Lamium maculatum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Lamium	2926678	Lamium maculatum	2926684
2988069	Filipendula vulgaris Moench	2988069	Filipendula vulgaris Moench	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Filipendula	2987968	Filipendula vulgaris	2988069
3033558	Clematis vitalba L.	3033558	Clematis vitalba L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Clematis	3033512	Clematis vitalba	3033558
3105782	Sonchus asper Hill	3105782	Sonchus asper Hill	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Sonchus	3105646	Sonchus asper	3105782
4496895	Cynips quercusfolii Linnaeus, 1758	4496895	Cynips quercusfolii Linnaeus, 1758	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Cynips	1309669	Cynips quercusfolii	4496895
5367214	Potentilla nepalensis Hook.	5367214	Potentilla nepalensis Hook.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla nepalensis	5367214
2436090	Sorex coronatus Millet, 1828	2436090	Sorex coronatus Millet, 1828	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Sorex	2435935	Sorex coronatus	2436090
2479226	Psittacula krameri (Scopoli, 1769)	2479226	Psittacula krameri (Scopoli, 1769)	287	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Psittacula	2479192	Psittacula krameri	2479226
8332393	Spatula clypeata (Linnaeus, 1758)	2498089	Anas clypeata Linnaeus, 1758	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas clypeata	2498089
4486826	Pyrrhocoris apterus (Linnaeus, 1758)	4486826	Pyrrhocoris apterus (Linnaeus, 1758)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Pyrrhocoridae	7895	Pyrrhocoris	4407618	Pyrrhocoris apterus	4486826
6913497	Eriophyes tiliae (H.A.Pagenstecher, 1857)	6913497	Eriophyes tiliae (H.A.Pagenstecher, 1857)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Prostigmata	372	Eriophyidae	2816	Eriophyes	8065276	Eriophyes tiliae	6913497
7266343	Salix purpurea subsp. purpurea	7266343	Salix purpurea subsp. purpurea	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Salix	3039576	Salix purpurea	5372800
7896274	Prototrichia metallica (Berk.) Massee	7896274	Prototrichia metallica (Berk.) Massee	1	SPECIES	ACCEPTED	Protozoa	7	Mycetozoa	33	Myxomycetes	319	Trichiales	1296	Trichiaceae	3215311	Prototrichia	3213359	Prototrichia metallica	7896274
2995149	Rubus phoenicolasius Maxim.	2995149	Rubus phoenicolasius Maxim.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus phoenicolasius	2995149
6428353	Chamaenerion angustifolium (L.) Scop.	6428650	Epilobium angustifolium subsp. angustifolium	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Epilobium	3189067	Epilobium angustifolium	8053718
8324121	Trifolium pratense L.	8324121	Trifolium pratense L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Trifolium	2973363	Trifolium pratense	8324121
2480537	Buteo buteo (Linnaeus, 1758)	2480537	Buteo buteo (Linnaeus, 1758)	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo buteo	2480537
4544893	Stenacis euonymi (Frauenfeld, 1865)	9768940	Stenacis evonymi (Frauenfeld, 1865)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Prostigmata	372	Eriophyidae	2816	Stenacis	4407325	Stenacis evonymi	9768940
5361862	Ulmus procera Salisb.	5361862	Ulmus procera Salisb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Ulmaceae	2382	Ulmus	2984510	Ulmus procera	5361862
5383969	Blitum virgatum L.	5383969	Blitum virgatum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Blitum	8412784	Blitum virgatum	5383969
1695297	Pholidoptera griseoaptera (De Geer, 1773)	1695297	Pholidoptera griseoaptera (De Geer, 1773)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Tettigoniidae	3991	Pholidoptera	1695264	Pholidoptera griseoaptera	1695297
9515886	Hirundo rustica Linnaeus, 1758	9515886	Hirundo rustica Linnaeus, 1758	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Hirundo	2489222	Hirundo rustica	9515886
3062975	Mercurialis annua L.	3062975	Mercurialis annua L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Mercurialis	3062956	Mercurialis annua	3062975
5387821	Gaillardia pulchella Foug.	5387821	Gaillardia pulchella Foug.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Gaillardia	3095122	Gaillardia pulchella	5387821
7678610	Raphanus sativus L.	7678610	Raphanus sativus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Raphanus	3040962	Raphanus sativus	7678610
2498083	Anas querquedula Linnaeus, 1758	2498083	Anas querquedula Linnaeus, 1758	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas querquedula	2498083
2888948	Rumex alpinus L.	2888948	Rumex alpinus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942	Rumex alpinus	2888948
3152041	Tilia L.	3152041	Tilia L.	2	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Tilia	3152041		
3050595	Hirschfeldia incana (L.) Lagr.-Foss.	3047620	Sinapis incana L.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Sinapis	3047584	Sinapis incana	3047620
7332262	Veronica hederifolia subsp. hederifolia	7332262	Veronica hederifolia subsp. hederifolia	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Veronica	3172047	Veronica hederifolia	3172070
2888813	Dipsacus L.	2888813	Dipsacus L.	3	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Caprifoliaceae	6710	Dipsacus	2888813		
4543885	Aculops macrotrichus (Nalepa, 1889)	4543885	Aculops macrotrichus (Nalepa, 1889)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Prostigmata	372	Eriophyidae	2816	Aculops	2128528	Aculops macrotrichus	4543885
5362008	Sedum album L.	5362008	Sedum album L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Crassulaceae	2406	Sedum	5361975	Sedum album	5362008
6097841	Mononychus punctumalbum (Herbst & J.F.W., 1784)	6097841	Mononychus punctumalbum (Herbst & J.F.W., 1784)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Mononychus	1234201	Mononychus punctumalbum	6097841
7503451	Claytonia sibirica Pall. ex Steud.	3084770	Claytonia arctica Adam	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Montiaceae	4898338	Claytonia	3084729	Claytonia arctica	3084770
2888443	Papaver rhoeas L.	2888443	Papaver rhoeas L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Papaveraceae	2422	Papaver	2888431	Papaver rhoeas	2888443
3172048	Veronica arvensis L.	3172048	Veronica arvensis L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Veronica	3172047	Veronica arvensis	3172048
5669632	Pilea peperomioides Diels	5669632	Pilea peperomioides Diels	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Pilea	2984417	Pilea peperomioides	5669632
6259577	Aphis fabae evonymi Fabricius, 1775	6259577	Aphis fabae evonymi Fabricius, 1775	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aphididae	3042	Aphis	2049562	Aphis fabae	2072167
